Student ID,English,Mathematics,Science,Social Studies,Logical Reasoning,Computer Awareness
8359,49,46,40,40,47,53
8360,42,53,43,42,52,52
8361,41,47,46,45,43,46
8362,44,44,51,46,47,53
8363,41,40,48,53,48,45
8364,48,45,54,44,49,43
8365,50,49,49,44,52,41
8366,54,46,48,50,41,53
8367,49,45,48,42,44,53
8368,49,48,50,40,40,44
8369,52,42,43,48,53,51
8370,47,46,43,42,53,44
8371,54,53,53,51,46,49
8372,50,42,43,50,44,44
8373,41,42,43,43,50,45
8374,41,53,40,48,54,53
8375,40,41,51,54,49,45
8376,46,49,42,47,48,53
8377,52,48,40,51,43,42
8378,53,40,50,49,49,43
8379,48,46,53,52,50,50
8380,43,43,51,42,49,46
8381,51,41,52,42,52,41
8382,41,49,40,44,50,43
8383,45,51,49,41,52,40
8384,43,48,53,50,53,43
8385,48,44,47,44,46,46
8386,44,52,52,40,43,49
8387,52,52,45,52,50,45
8388,48,52,51,45,44,50
8389,44,40,53,48,52,52
8390,40,42,40,51,40,43
8391,40,51,43,42,46,49
8392,50,43,40,53,47,51
8393,52,45,47,47,52,52
8394,48,48,41,49,45,43
8395,44,43,50,42,53,42
8396,42,53,53,44,44,47
8397,41,49,40,48,41,40
8398,44,45,47,50,43,47
8399,41,49,47,49,42,50
8400,41,46,53,43,40,44
8401,45,45,42,53,50,47
8402,50,51,42,49,53,42
8403,44,54,40,49,42,49
8404,49,43,52,40,49,53
8405,50,42,50,45,54,49
8406,53,46,46,40,40,51
8407,42,53,47,52,40,43
8408,50,45,41,50,44,54
8409,45,46,44,45,52,46
8410,53,42,47,54,41,49
8411,47,45,40,45,53,51
8412,42,44,53,46,52,47
8413,43,45,49,52,50,45
8414,53,52,50,49,45,40
8415,46,44,46,43,45,42
8416,42,54,41,43,51,51
8417,49,48,44,40,54,50
8418,51,45,47,40,50,49
8419,50,49,54,46,41,40
8420,50,43,48,45,53,44
8421,45,54,53,42,49,52
8422,49,50,50,51,43,46
8423,41,46,51,40,43,43
8424,49,54,45,42,46,52
8425,43,40,52,54,43,48
8426,52,53,49,40,45,42
8427,45,51,45,49,40,47
8428,52,44,46,48,50,54
8429,49,47,52,47,49,50
8430,46,46,50,44,41,54
8431,46,43,45,50,53,52
8432,42,49,47,46,48,51
8433,53,48,41,42,50,49
8434,47,41,40,46,44,46
8435,53,47,41,51,53,41
8436,50,41,54,54,51,46
8437,53,54,49,54,47,49
8438,48,49,43,51,50,42
8439,51,48,49,48,46,48
8440,52,40,50,44,44,52
8441,40,49,47,51,50,40
8442,51,43,52,43,40,52
8443,43,54,40,50,54,48
8444,49,45,51,45,50,44
8445,40,53,53,41,47,42
8446,42,54,41,50,48,49
8447,42,50,41,52,51,40
8448,40,52,41,42,41,47
8449,49,50,53,46,40,47
8450,54,40,44,52,41,46
8451,47,43,43,51,52,46
8452,44,41,41,52,46,46
8453,54,41,49,47,40,45
8454,44,45,47,47,54,50
8455,51,52,47,52,42,41
8456,48,49,41,45,40,49
8457,41,53,42,52,40,44
8458,48,52,54,50,44,54
8459,45,50,40,51,54,46
8460,53,40,51,42,50,54
8461,41,40,49,40,43,49
8462,52,41,40,40,44,52
8463,53,49,54,44,49,43
8464,47,46,48,53,46,45
8465,44,44,54,41,47,42
8466,42,50,45,42,43,44
8467,53,47,45,53,40,42
8468,44,53,47,45,49,52
8469,53,42,51,50,44,51
8470,44,43,44,53,47,42
8471,49,46,51,54,50,46
8472,51,54,50,50,41,53
8473,43,43,43,51,51,53
8474,40,53,54,50,46,47
8475,52,53,51,54,42,51
8476,45,50,51,47,50,49
8477,49,46,47,50,54,45
8478,41,50,52,53,44,46
8479,49,41,50,50,43,46
8480,47,51,47,42,45,49
8481,46,50,47,43,49,48
8482,43,53,53,48,48,48
8483,40,43,45,43,51,47
8484,50,40,48,54,48,46
8485,49,46,51,47,40,50
8486,53,52,47,43,51,47
8487,45,53,43,47,48,52
8488,42,50,47,48,52,42
8489,50,50,44,50,47,51
8490,48,41,47,40,45,48
8491,48,46,50,47,41,45
8492,49,46,44,47,52,54
8493,47,53,49,54,48,49
8494,43,47,52,41,44,49
8495,44,42,52,48,48,46
8496,44,42,53,42,45,47
8497,52,40,46,53,48,44
8498,46,42,51,51,51,51
8499,54,54,49,50,49,42
8500,47,44,46,44,45,44
8501,54,44,47,43,52,45
8502,43,41,52,44,40,52
8503,42,40,52,52,48,51
8504,48,43,46,47,51,44
8505,51,47,46,46,48,46
8506,53,54,41,42,43,41
8507,54,47,49,45,43,50
8508,42,48,43,53,49,48
8509,45,45,51,54,42,44
8510,41,42,48,48,43,45
8511,42,52,53,42,51,54
8512,41,41,43,50,52,53
8513,43,43,47,53,52,46
8514,45,44,47,52,48,43
8515,49,51,48,46,46,54
8516,54,45,40,53,43,43
8517,43,52,49,52,41,54
8518,45,42,54,40,46,47
8519,53,49,47,44,50,50
8520,53,45,49,46,53,47
8521,53,54,41,49,41,51
8522,48,54,54,52,47,45
8523,44,45,41,50,41,53
8524,53,44,43,49,51,45
8525,47,53,51,48,52,52
8526,46,53,50,42,51,51
8527,47,49,43,51,47,44
8528,47,47,49,45,48,47
8529,52,53,42,52,40,41
8530,48,48,53,53,41,48
8531,46,50,44,50,52,44
8532,49,51,47,51,52,41
8533,51,48,53,43,52,50
8534,53,47,44,46,52,49
8535,46,54,49,43,40,44
8536,41,41,40,48,43,51
8537,48,47,40,42,45,49
8538,42,54,51,44,45,54
8539,44,44,44,41,41,46
8540,50,41,44,50,54,48
8541,41,50,44,43,48,41
8542,48,51,49,51,54,47
8543,42,48,40,48,48,49
8544,46,46,41,48,50,48
8545,40,51,43,49,44,51
8546,41,47,47,53,42,46
8547,47,53,40,54,47,51
8548,44,46,45,50,49,47
8549,49,44,49,47,48,41
8550,48,44,52,53,50,45
8551,52,53,54,53,45,54
8552,54,41,49,42,54,43
8553,40,49,53,53,40,43
8554,45,41,43,47,46,42
8555,48,53,45,51,53,40
8556,51,49,47,45,48,52
8557,52,48,48,44,44,50
8558,40,52,52,43,51,44
8559,48,43,44,43,41,46
8560,41,41,48,42,52,47
8561,54,40,50,49,52,42
8562,45,48,40,51,46,40
8563,53,52,50,45,54,41
8564,42,40,41,42,45,53
8565,44,50,41,49,51,42
8566,43,42,44,41,54,46
8567,49,54,45,40,40,43
8568,41,54,50,49,54,41
8569,51,43,40,45,47,40
8570,43,51,49,49,48,51
8571,48,42,45,54,52,45
8572,51,44,52,42,52,49
8573,51,54,54,50,54,45
8574,51,52,50,48,53,49
8575,49,48,42,53,53,45
8576,51,49,53,50,40,49
8577,47,54,45,52,46,50
8578,51,44,45,46,54,52
8579,51,50,45,54,41,43
8580,42,41,43,53,50,51
8581,51,40,41,40,50,42
8582,43,51,48,43,50,41
8583,46,52,42,46,48,44
8584,46,46,49,45,50,43
8585,43,54,40,45,51,51
8586,40,41,43,53,49,46
8587,46,44,54,47,40,41
8588,47,43,54,50,45,47
8589,44,41,51,46,44,41
8590,44,45,52,43,52,41
8591,54,40,40,44,50,40
8592,44,44,53,51,53,40
8593,49,49,41,45,41,51
8594,54,43,48,40,44,51
8595,45,52,48,48,42,53
8596,44,44,45,51,44,43
8597,53,50,51,54,46,41
8598,47,53,45,53,50,54
8599,44,52,44,54,40,49
8600,45,50,43,54,45,41
8601,45,47,54,47,45,48
8602,54,42,43,43,40,50
8603,40,51,52,53,49,47
8604,40,44,47,41,52,42
8605,51,42,47,51,45,48
8606,41,51,46,47,40,41
8607,51,51,49,46,46,42
8608,50,51,43,49,52,51
8609,53,50,41,52,51,52
8610,42,53,48,46,45,48
8611,54,48,40,49,40,51
8612,46,47,47,50,45,42
8613,47,41,46,53,41,47
8614,48,44,43,47,47,44
8615,53,50,53,48,46,42
8616,52,41,44,45,47,43
8617,46,46,54,52,50,42
8618,44,49,54,53,53,45
8619,47,40,49,52,45,48
8620,46,52,43,49,46,54
8621,51,45,51,41,53,42
8622,52,47,42,53,40,45
8623,54,41,52,45,52,41
8624,47,44,49,53,42,52
8625,48,54,40,51,46,48
8626,51,45,53,46,46,53
8627,54,49,53,45,46,49
8628,42,43,43,49,41,41
8629,41,51,43,54,50,45
8630,42,50,42,51,44,42
8631,41,44,53,49,44,43
8632,53,43,54,50,42,48
8633,41,42,50,54,49,52
8634,52,54,44,47,49,49
8635,50,41,53,48,45,47
8636,44,47,54,45,54,50
8637,43,40,49,47,47,50
8638,52,46,49,47,50,46
8639,47,42,49,50,52,40
8640,45,52,43,50,49,47
8641,54,45,47,47,45,41
8642,48,53,54,48,47,45
8643,42,53,51,49,41,44
8644,42,54,49,46,50,43
8645,54,51,51,50,44,52
8646,49,51,47,51,48,46
8647,44,52,47,51,42,46
8648,50,45,54,54,49,51
8649,53,48,49,44,50,47
8650,51,52,44,43,45,48
8651,46,48,52,43,44,54
8652,41,53,45,53,51,40
8653,48,42,40,47,44,41
8654,43,42,45,46,40,54
8655,48,48,45,44,44,50
8656,48,48,40,41,41,45
8657,40,53,47,43,53,40
8658,49,42,53,48,53,54
8659,43,40,51,48,46,40
8660,42,42,52,49,40,52
8661,47,42,41,51,53,52
8662,50,50,46,52,54,47
8663,47,41,40,52,43,47
8664,42,44,53,52,51,51
8665,47,46,49,40,42,53
8666,43,49,45,44,50,46
8667,54,47,40,52,44,44
8668,47,47,52,49,49,42
8669,44,46,40,53,50,47
8670,50,46,41,51,54,49
8671,42,47,52,46,45,40
8672,49,52,54,49,42,42
8673,47,49,45,40,54,47
8674,44,41,49,40,50,48
8675,43,45,44,51,45,51
8676,51,54,42,43,44,51
8677,44,52,43,46,45,52
8678,49,54,46,52,53,41
8679,44,46,40,43,53,42
8680,54,48,50,42,53,48
8681,40,45,47,47,47,41
8682,44,43,43,51,53,43
8683,47,51,49,47,53,45
8684,53,47,48,44,49,52
8685,48,45,44,51,46,46
8686,54,43,47,46,48,54
8687,48,49,54,46,43,43
8688,40,50,44,52,45,42
8689,48,45,44,41,47,45
8690,53,44,45,44,51,53
8691,41,48,48,47,50,46
8692,40,43,53,54,48,50
8693,40,40,43,41,47,42
8694,52,50,54,49,51,53
8695,45,49,46,52,47,47
8696,40,51,42,42,54,50
8697,50,47,45,40,46,45
8698,50,40,43,54,49,42
8699,49,47,49,43,54,49
8700,47,41,46,54,46,53
8701,47,40,41,51,46,46
8702,50,40,41,50,44,42
8703,53,53,52,42,40,48
8704,52,48,52,48,49,51
8705,42,50,42,43,40,40
8706,53,47,54,51,48,52
8707,54,48,45,44,46,49
8708,43,50,54,40,42,46
8709,43,49,46,40,41,51
8710,51,40,44,48,46,41
8711,51,45,45,52,49,42
8712,42,53,50,49,40,43
8713,43,44,52,53,47,42
8714,43,50,50,49,46,40
8715,49,48,42,47,43,50
8716,54,52,51,50,42,51
8717,48,45,52,52,46,54
8718,40,49,46,53,44,49
8719,41,40,51,49,44,46
8720,42,45,53,46,47,40
8721,49,47,52,47,49,48
8722,43,44,49,53,51,53
8723,50,45,51,54,43,40
8724,54,50,50,43,42,42
8725,54,48,46,52,48,53
8726,45,51,49,41,43,44
8727,47,48,53,47,40,54
8728,51,53,48,46,41,52
8729,50,53,40,42,43,53
8730,46,42,44,52,42,42
8731,42,53,46,43,50,47
8732,52,50,52,41,40,44
8733,41,45,54,53,44,42
8734,45,45,48,41,42,51
8735,49,49,44,40,48,41
8736,48,43,50,52,46,44
8737,44,45,47,51,42,53
8738,51,47,53,51,52,51
8739,45,52,47,44,42,53
8740,45,42,41,42,42,45
8741,42,46,45,51,43,50
8742,50,52,51,48,44,53
8743,45,51,40,54,54,42
8744,46,46,48,53,43,52
8745,50,50,43,52,48,43
8746,43,51,53,45,48,49
8747,47,49,44,42,41,40
8748,44,50,48,48,43,42
8749,50,51,54,50,52,43
8750,40,43,45,49,48,53
8751,40,45,41,54,52,47
8752,42,47,53,45,41,48
8753,49,42,51,54,44,49
8754,48,43,40,40,51,44
8755,50,49,41,44,47,46
8756,50,47,53,43,44,46
8757,52,52,44,46,41,47
8758,45,45,51,43,50,41
8759,47,50,44,53,47,45
8760,40,42,43,48,45,43
8761,45,49,41,40,53,44
8762,52,43,41,40,43,41
8763,41,42,53,48,52,41
8764,47,51,52,40,43,43
8765,46,46,42,42,44,54
8766,46,48,46,54,40,40
8767,53,52,46,52,50,50
8768,42,41,46,46,47,51
8769,47,51,41,54,43,42
8770,46,50,43,49,41,43
8771,52,40,49,51,52,50
8772,47,43,47,46,52,40
8773,48,46,41,51,49,46
8774,47,47,54,47,43,52
8775,44,51,53,54,48,52
8776,54,51,54,53,42,44
8777,40,45,43,49,40,47
8778,48,40,42,41,47,50
8779,52,43,42,48,48,49
8780,51,47,54,53,45,41
8781,52,54,48,43,48,49
8782,45,45,44,49,47,52
8783,54,43,46,51,50,51
8784,40,44,43,43,54,47
8785,44,52,42,49,41,43
8786,41,41,40,42,41,42
8787,43,41,43,45,44,54
8788,47,50,47,43,54,45
8789,42,49,52,54,44,42
8790,53,49,41,47,43,42
8791,43,49,46,44,41,40
8792,54,52,44,53,45,50
8793,52,44,42,44,53,42
8794,42,40,45,45,42,40
8795,47,46,43,53,43,47
8796,45,51,51,47,50,47
8797,49,51,46,49,50,52
8798,54,46,45,51,54,54
8799,52,41,44,44,44,53
8800,50,42,52,51,47,41
8801,54,45,42,48,51,50
8802,47,47,47,43,45,53
8803,47,49,45,52,42,54
8804,51,44,44,50,48,40
8805,51,54,43,49,46,50
8806,48,40,51,52,42,53
8807,42,41,53,51,47,47
8808,46,54,53,41,51,40
8809,42,42,53,41,46,44
8810,51,49,40,48,46,54
8811,46,53,43,43,47,41
8812,46,54,48,43,41,50
8813,53,50,52,44,51,49
8814,41,41,40,41,51,52
8815,44,47,43,44,52,42
8816,46,48,49,54,43,52
8817,46,48,46,48,40,43
8818,50,45,52,53,43,46
8819,41,45,47,50,51,48
8820,48,52,53,45,48,43
8821,53,53,46,51,50,41
8822,51,51,50,43,51,52
8823,47,52,40,53,54,49
8824,42,43,50,50,46,54
8825,53,50,48,47,42,54
8826,40,42,48,51,53,46
8827,43,44,51,40,46,51
8828,53,42,52,45,51,42
8829,47,52,40,43,47,46
8830,43,40,46,44,45,48
8831,43,47,52,41,45,48
8832,44,52,44,40,52,46
8833,49,50,44,49,46,45
8834,46,42,42,51,54,52
8835,43,40,52,40,52,43
8836,53,46,50,54,49,44
8837,49,42,46,41,42,47
8838,47,54,46,43,54,51
8839,44,46,42,42,42,50
8840,48,54,47,43,52,51
8841,52,46,49,48,51,50
8842,45,47,46,46,54,45
8843,45,48,53,42,51,52
8844,49,46,45,40,46,54
8845,50,50,48,54,52,49
8846,42,44,50,40,48,51
8847,53,44,46,50,44,40
8848,47,50,41,46,51,49
8849,50,44,41,44,51,50
8850,47,46,52,53,46,49
8851,47,44,49,41,46,44
8852,51,48,43,51,49,44
8853,52,49,42,54,51,47
8854,48,52,50,43,54,54
8855,47,45,45,45,45,54
8856,52,42,53,47,47,51
8857,45,52,54,48,40,40
8858,44,50,44,50,52,51
8859,52,43,44,46,50,45
8860,44,53,45,54,49,40
8861,50,40,50,47,53,51
8862,46,54,49,41,50,50
8863,48,45,43,53,44,52
8864,41,45,48,43,40,43
8865,45,50,49,40,41,46
8866,42,43,50,45,52,44
8867,47,54,48,46,46,45
8868,45,50,51,40,51,43
8869,42,51,53,44,49,52
8870,42,40,51,40,43,49
8871,51,46,49,45,53,41
8872,41,46,46,42,41,49
8873,45,54,43,44,47,51
8874,40,46,51,45,47,40
8875,54,47,51,51,43,44
8876,43,41,46,48,46,51
8877,43,51,54,41,47,52
8878,41,41,45,54,45,52
8879,40,41,42,46,40,54
8880,42,49,49,53,46,49
8881,44,53,46,52,53,42
8882,41,44,44,41,45,42
8883,53,48,45,46,41,40
8884,53,50,45,52,54,40
8885,44,48,48,49,42,45
8886,54,48,45,50,51,51
8887,49,50,48,45,40,54
8888,49,41,54,43,45,53
8889,51,45,40,45,53,42
8890,52,45,49,47,48,43
8891,41,42,46,41,46,40
8892,41,47,47,40,44,45
8893,49,47,47,47,47,46
8894,49,45,52,43,49,48
8895,41,51,43,44,42,45
8896,40,43,47,41,50,49
8897,49,53,49,44,42,50
8898,43,50,54,51,45,49
8899,49,53,49,49,51,52
8900,52,50,42,41,52,54
8901,46,53,42,40,41,49
8902,40,50,53,53,44,54
8903,44,41,54,41,44,45
8904,52,43,53,49,45,44
8905,43,40,47,50,47,54
8906,46,51,41,52,45,49
8907,53,50,49,41,54,43
8908,50,49,49,45,41,41
8909,54,50,42,53,43,53
8910,52,40,45,44,52,51
8911,46,41,40,47,45,45
8912,40,41,46,44,42,52
8913,44,52,42,53,49,52
8914,46,46,52,48,53,47
8915,51,42,48,40,45,43
8916,45,45,45,52,46,49
8917,46,52,53,45,47,41
8918,40,51,41,52,53,41
8919,48,48,47,47,50,40
8920,45,49,48,50,47,51
8921,47,43,44,51,50,51
8922,49,51,47,45,45,42
8923,53,47,44,43,48,42
8924,53,51,54,43,41,43
8925,45,53,50,42,50,40
8926,51,46,41,53,45,47
8927,43,48,47,43,50,42
8928,43,54,42,50,42,48
8929,44,41,41,53,43,50
8930,41,44,47,43,44,44
8931,40,44,43,42,47,47
8932,54,42,53,51,52,45
8933,47,49,45,50,52,46
8934,44,46,43,44,45,43
8935,47,54,41,41,40,41
8936,50,52,40,40,51,49
8937,43,41,49,53,47,42
8938,50,48,44,52,42,52
8939,44,50,41,51,48,47
8940,46,47,43,53,48,41
8941,49,54,41,54,50,47
8942,49,44,49,53,49,54
8943,43,40,46,47,50,42
8944,48,51,54,42,54,45
8945,52,48,47,40,44,41
8946,45,44,40,48,52,41
8947,49,52,50,45,41,52
8948,51,44,51,49,45,52
8949,44,42,42,47,42,45
8950,52,53,53,42,44,47
8951,44,54,52,45,40,53
8952,53,46,47,47,49,45
8953,44,40,44,41,44,53
8954,52,46,41,50,53,41
8955,50,47,40,52,50,51
8956,54,49,52,41,44,53
8957,41,47,42,42,42,45
8958,49,47,53,42,52,49
8959,51,43,49,54,41,53
8960,53,46,47,40,54,45
8961,50,54,52,40,53,42
8962,43,53,48,54,53,50
8963,44,40,49,46,46,48
8964,44,47,50,41,45,50
8965,51,54,47,50,40,45
8966,49,41,45,40,47,40
8967,42,48,48,44,44,41
8968,45,47,53,41,41,50
8969,53,47,47,49,48,40
8970,48,41,46,48,48,51
8971,41,54,50,43,48,46
8972,41,42,48,46,50,42
8973,45,42,40,48,48,42
8974,49,42,41,45,40,52
8975,53,44,42,42,45,44
8976,40,46,50,44,51,48
8977,47,47,52,50,44,44
8978,48,43,44,49,43,53
8979,52,50,50,54,48,50
8980,47,51,45,47,43,52
8981,54,40,42,47,54,48
8982,40,51,46,47,40,46
8983,50,48,50,51,45,47
8984,47,46,51,40,45,49
8985,51,44,43,40,51,40
8986,52,45,41,45,40,41
8987,42,51,54,42,45,54
8988,49,45,45,44,42,54
8989,41,43,41,41,43,52
8990,46,53,40,54,50,49
8991,52,47,43,47,49,42
8992,48,52,51,53,52,40
8993,52,52,54,52,43,51
8994,47,48,42,43,49,41
8995,51,49,42,44,50,45
8996,41,53,41,48,41,40
8997,51,52,45,42,52,49
8998,46,47,41,43,47,43
8999,42,44,44,46,48,44
9000,47,43,48,48,53,48
9001,50,44,46,45,54,53
9002,53,44,42,54,47,52
9003,51,42,40,53,44,40
9004,41,46,48,45,49,52
9005,46,54,53,51,53,43
9006,48,44,42,53,41,52
9007,43,41,46,45,42,42
9008,54,42,49,54,41,46
9009,53,40,52,54,46,51
9010,40,45,43,50,43,43
9011,51,47,42,48,41,48
9012,40,44,52,40,44,40
9013,44,45,47,43,54,40
9014,53,54,43,51,44,50
9015,50,51,47,41,46,42
9016,53,42,49,52,52,44
9017,48,44,47,40,41,54
9018,49,49,44,41,44,53
9019,44,44,45,52,44,45
9020,51,49,51,40,44,50
9021,50,54,41,44,42,43
9022,42,45,42,41,52,51
9023,42,53,43,51,47,44
9024,48,42,53,42,50,53
9025,54,44,51,47,46,41
9026,40,48,52,48,51,41
9027,52,44,42,41,40,54
9028,46,45,51,53,45,48
9029,45,54,43,41,49,52
9030,47,43,53,45,51,43
9031,44,54,48,42,44,49
9032,52,48,52,51,41,53
9033,54,50,54,42,49,49
9034,44,40,52,49,43,51
9035,45,46,53,44,42,51
9036,51,44,54,44,41,41
9037,49,51,46,44,50,43
9038,43,46,40,40,51,53
9039,48,47,42,40,45,44
9040,50,50,49,40,47,52
9041,47,42,51,54,42,46
9042,46,53,44,49,48,40
9043,53,41,44,43,50,51
9044,51,46,53,49,47,52
9045,50,54,49,52,47,43
9046,43,42,46,43,41,48
9047,43,54,47,40,44,54
9048,48,42,52,43,43,44
9049,47,53,50,41,42,43
9050,48,51,49,41,51,43
9051,44,46,49,46,49,49
9052,52,40,41,41,49,44
9053,46,41,54,48,53,46
9054,47,40,52,52,54,46
9055,50,46,40,51,50,48
9056,45,52,42,44,43,50
9057,52,48,41,43,40,46
9058,42,47,42,44,49,52
9059,54,48,41,50,50,48
9060,46,48,54,44,54,50
9061,47,48,42,43,43,54
9062,41,51,51,47,40,52
9063,52,42,51,50,52,50
9064,41,42,46,49,42,46
9065,49,49,51,46,54,52
9066,42,48,43,48,41,48
9067,51,54,42,52,44,51
9068,48,53,45,47,52,49
9069,40,47,41,40,44,49
9070,48,51,54,47,42,43
9071,51,46,53,52,53,48
9072,45,40,46,49,50,49
9073,47,44,52,52,45,40
9074,43,46,49,45,49,50
9075,46,45,44,53,43,49
9076,53,48,52,52,50,40
9077,46,40,48,44,50,45
9078,43,41,53,51,51,48
9079,50,47,54,51,41,42
9080,44,54,43,52,46,52
9081,42,48,48,52,44,45
9082,51,46,51,47,43,52
9083,41,51,41,52,44,46
9084,42,40,42,51,40,42
9085,54,45,49,44,45,48
9086,52,49,44,50,50,47
9087,40,43,43,49,51,49
9088,47,48,53,52,50,51
9089,43,48,46,40,48,54
9090,45,48,44,51,53,40
9091,45,46,45,47,46,45
9092,50,40,53,46,48,43
9093,48,52,52,54,50,48
9094,47,49,51,45,41,52
9095,47,51,44,49,49,43
9096,50,54,42,44,43,51
9097,52,47,45,50,40,51
9098,41,40,46,52,47,43
9099,52,50,46,40,47,41
9100,53,51,45,48,53,45
9101,50,47,47,46,40,52
9102,50,54,54,49,42,43
9103,50,52,47,43,49,53
9104,48,49,44,53,48,43
9105,46,40,45,51,44,50
9106,44,49,51,40,52,43
9107,52,47,54,48,48,54
9108,50,54,45,45,54,54
9109,53,43,42,53,45,40
9110,54,53,51,52,48,41
9111,49,42,40,48,54,54
9112,40,46,51,48,49,46
9113,49,49,44,45,45,47
9114,51,47,41,43,46,53
9115,42,42,52,40,54,54
9116,52,54,47,46,44,50
9117,44,42,41,50,53,47
9118,49,49,53,44,50,42
9119,43,49,45,52,42,42
9120,52,48,52,48,46,52
9121,54,45,52,54,42,53
9122,53,46,40,47,46,54
9123,51,44,43,50,40,52
9124,47,50,48,52,40,48
9125,46,49,49,50,50,51
9126,40,52,54,53,49,44
9127,46,47,46,51,47,51
9128,46,40,49,47,48,42
9129,50,40,51,44,53,50
9130,41,40,44,43,51,45
9131,53,51,54,49,46,48
9132,40,45,44,48,41,47
9133,54,53,42,45,45,41
9134,51,52,52,52,47,40
9135,44,53,50,46,47,45
9136,40,42,41,53,51,44
9137,51,49,52,47,44,51
9138,47,42,53,50,51,46
9139,50,42,52,52,44,52
9140,45,45,40,54,42,45
9141,45,43,49,51,43,52
9142,43,51,43,47,44,48
9143,54,49,45,40,45,50
9144,51,54,45,43,53,45
9145,49,52,47,43,52,50
9146,43,52,52,52,51,50
9147,45,53,53,51,42,42
9148,45,45,45,43,46,51
9149,43,43,48,51,43,40
9150,52,54,42,40,47,46
9151,42,48,50,40,50,42
9152,51,43,46,40,44,45
9153,48,44,48,47,52,51
9154,48,53,46,42,48,54
9155,45,54,54,40,46,40
9156,50,48,47,50,48,54
9157,40,45,54,53,43,41
9158,51,43,40,50,50,53
9159,49,48,54,45,43,40
9160,42,47,51,54,51,42
9161,52,43,52,52,47,41
9162,41,44,45,45,43,43
9163,51,54,47,48,44,46
9164,51,50,54,53,45,44
9165,48,41,50,41,43,51
9166,46,43,49,52,42,45
9167,52,40,53,42,40,42
9168,44,49,51,52,47,47
9169,41,47,45,53,47,43
9170,51,49,40,50,54,53
9171,41,40,47,52,54,51
9172,50,49,40,46,47,41
9173,41,53,48,42,48,44
9174,49,48,47,46,40,49
9175,52,46,47,41,44,45
9176,54,52,45,48,40,53
9177,44,49,52,44,51,50
9178,47,42,53,54,42,46
9179,46,48,54,45,54,43
9180,52,50,47,52,41,46
9181,52,52,51,50,48,53
9182,48,52,49,48,51,40
9183,40,50,47,42,45,40
9184,44,47,49,49,45,42
9185,48,52,48,49,42,46
9186,50,51,45,41,48,54
9187,48,52,49,43,47,41
9188,43,48,44,41,49,47
9189,53,46,43,51,46,46
9190,54,40,43,47,46,41
9191,52,40,47,50,50,44
9192,45,51,48,51,53,44
9193,53,43,40,41,46,46
9194,45,40,54,45,47,54
9195,49,52,48,47,47,53
9196,47,52,46,54,49,42
9197,49,50,40,44,51,52
9198,46,51,47,52,54,53
9199,44,49,44,42,47,43
9200,49,47,41,40,47,53
9201,42,42,52,49,45,41
9202,54,46,46,51,47,51
9203,49,49,47,51,54,41
9204,50,49,47,41,51,42
9205,40,49,47,47,53,43
9206,49,42,54,54,43,43
9207,54,48,53,53,40,50
9208,47,50,51,44,54,42
9209,43,40,49,53,53,48
9210,40,42,46,42,46,51
9211,51,52,40,53,40,45
9212,47,46,49,46,45,43
9213,48,40,40,44,44,43
9214,43,40,53,51,53,42
9215,48,44,41,42,54,54
9216,45,43,45,50,46,43
9217,52,52,40,52,40,48
9218,50,42,42,46,52,52
9219,50,41,45,51,50,47
9220,41,42,45,47,48,45
9221,41,42,44,53,53,41
9222,48,48,49,47,41,41
9223,48,41,44,41,41,44
9224,41,46,41,50,48,48
9225,51,44,44,43,50,50
9226,48,42,45,49,42,51
9227,48,44,50,43,41,52
9228,53,52,49,44,49,54
9229,52,52,49,47,43,41
9230,40,50,46,53,51,43
9231,40,51,40,48,42,53
9232,47,40,48,47,49,47
9233,47,54,46,48,49,45
9234,41,53,42,50,45,51
9235,51,43,54,51,54,41
9236,45,49,52,48,43,44
9237,54,45,48,43,44,51
9238,50,45,54,52,54,50
9239,43,43,41,49,41,41
9240,40,52,50,50,41,40
9241,53,42,48,53,48,51
9242,41,43,46,54,41,52
9243,53,51,49,51,43,40
9244,46,44,41,48,45,43
9245,50,53,48,49,49,45
9246,47,45,49,43,46,48
9247,54,47,51,54,50,43
9248,42,45,50,50,42,45
9249,48,44,50,45,40,46
9250,46,43,54,47,41,47
9251,45,53,45,49,53,45
9252,48,40,47,50,49,50
9253,52,45,40,53,52,54
9254,45,43,46,43,53,43
9255,42,41,50,44,49,49
9256,48,50,52,54,49,41
9257,48,53,52,52,45,52
9258,44,53,51,43,54,44
9259,48,42,47,45,45,50
9260,48,43,50,53,49,53
9261,54,40,40,48,46,52
9262,43,42,52,42,51,45
9263,42,44,44,50,41,54
9264,48,45,50,44,51,51
9265,52,46,47,51,43,47
9266,53,54,48,47,49,50
9267,45,48,47,42,40,43
9268,40,53,51,53,43,52
9269,51,51,40,53,53,44
9270,54,47,48,50,46,54
9271,45,46,46,51,48,44
9272,52,44,48,44,45,40
9273,50,44,44,43,43,41
9274,44,44,40,43,53,40
9275,48,54,48,53,49,40
9276,45,43,48,48,46,46
9277,40,52,52,47,42,45
9278,46,51,42,41,49,49
9279,45,44,47,40,40,53
9280,54,54,49,52,52,42
9281,54,48,45,51,41,49
9282,42,54,49,50,53,51
9283,40,54,47,53,42,54
9284,54,52,45,43,44,43
9285,41,43,40,47,44,42
9286,52,53,54,47,41,54
9287,48,42,52,51,49,44
9288,40,42,53,40,44,43
